Date,dji,hsi,n225,aord,sp500,sp500_Price,label
2017-11-28T00:00:00.000+0000,0.004688176,-7.81E-05,-0.000188269,-0.000264769,0.00425623,2627.040039,1
2017-11-29T00:00:00.000+0000,0.001890146,-0.00083512,0.002137768,0.002099556,-0.000160382,2626.070068,0
2017-11-30T00:00:00.000+0000,0.005975343,-0.006595369,0.002448531,-0.002780162,0.003542795,2647.580078,1
2017-12-01T00:00:00.000+0000,-0.00072991,-0.001537465,0.001794021,0.001310098,-0.000880134,2642.219971,0
2017-12-04T00:00:00.000+0000,0.001046513,0.000955527,-0.002134343,-0.000350401,-0.000457186,2639.439941,0
2017-12-05T00:00:00.000+0000,-0.00196062,-0.004426472,-0.001624513,-0.000952555,-0.001627037,2629.570068,0
2017-12-06T00:00:00.000+0000,-0.000714163,-0.009406545,-0.008634748,-0.001968967,-4.96E-05,2629.27002,0
2017-12-07T00:00:00.000+0000,0.001267706,0.001204493,0.006240917,0.002219836,0.001271643,2636.97998,1
2017-12-08T00:00:00.000+0000,0.002105771,0.005135355,0.006001371,0.001187875,0.002384799,2651.5,1
2017-12-11T00:00:00.000+0000,0.001013974,0.004907134,0.002423529,0.000321454,0.001388371,2659.98999,1
2017-12-12T00:00:00.000+0000,0.002110085,-0.002577664,-0.001375952,0.000799045,0.000672168,2664.110107,1
2017-12-13T00:00:00.000+0000,0.001426627,0.006411213,-0.002057992,0.00071218,-0.000205451,2662.850098,0
2017-12-14T00:00:00.000+0000,-0.001358233,-0.000828874,-0.001215788,-0.000477046,-0.00177156,2652.01001,0
2017-12-15T00:00:00.000+0000,0.002528013,-0.004765187,-0.002711077,-0.000663004,0.003880123,2675.810059,1
2017-12-18T00:00:00.000+0000,0.00246747,0.003034913,0.00666047,0.003050031,0.002322815,2690.159912,1
2017-12-19T00:00:00.000+0000,-0.000656508,0.003027943,-0.000640856,0.0023458,-0.001405159,2681.469971,0
2017-12-20T00:00:00.000+0000,-0.000493256,-0.000290634,0.000450255,0.000331042,-0.000359698,2679.25,0
2017-12-21T00:00:00.000+0000,0.00097613,0.001970901,-0.000486348,-0.000817556,0.000861504,2684.570068,1
2017-12-22T00:00:00.000+0000,-0.000494969,0.003108469,0.000695727,0.0007753,-0.000199025,2683.340088,0
2017-12-27T00:00:00.000+0000,0.000354957,0.000288431,0.000160226,0.000169,-0.000116542,2682.620117,0
2017-12-28T00:00:00.000+0000,0.001106645,0.003886394,-0.002418444,0.001384483,0.000795766,2687.540039,1
2017-12-29T00:00:00.000+0000,-0.002073276,0.000805484,-0.0003631,-0.001553483,-0.002256869,2673.610107,0
2018-01-04T00:00:00.000+0000,0.006208433,0.01170488,0.013918331,0.001272722,0.008107433,2723.98999,1
2018-01-05T00:00:00.000+0000,0.003806398,0.001102971,0.003829679,0.003099364,0.003044033,2743.149902,1
2018-01-09T00:00:00.000+0000,0.001541262,0.002764408,0.002473697,0.000821828,0.001286835,2751.290039,1
2018-01-10T00:00:00.000+0000,-0.000285279,0.000871743,-0.001126639,-0.002484208,-0.000483303,2748.22998,0
2018-01-11T00:00:00.000+0000,0.003505477,0.000651782,-0.001422142,-0.002083402,0.003043981,2767.560059,1
2018-01-12T00:00:00.000+0000,0.003862326,0.004058002,-0.001038131,4.22E-05,0.002921467,2786.23999,1
2018-01-16T00:00:00.000+0000,-0.000173901,0.006752304,0.005437054,-0.000767056,-0.001533369,2776.419922,0
2018-01-17T00:00:00.000+0000,0.005401356,0.001069422,-0.001516135,-0.002231472,0.004069776,2802.560059,1
2018-01-18T00:00:00.000+0000,-0.001630099,0.001876992,-0.001914198,-0.000276192,-0.000702557,2798.030029,0
2018-01-19T00:00:00.000+0000,0.000898948,0.001793814,0.000816004,-0.000787074,0.00190032,2810.300049,1
2018-01-22T00:00:00.000+0000,0.002373534,0.001861096,0.000150822,-0.000930692,0.00348928,2832.969971,1
2018-01-23T00:00:00.000+0000,-6.28E-05,0.007144282,0.005577187,0.00315352,0.00094329,2839.129883,1
2018-01-24T00:00:00.000+0000,0.000683915,0.000369008,-0.003313744,0.001276118,-0.000243263,2837.540039,0
2018-01-25T00:00:00.000+0000,0.00232092,-0.004027597,-0.004949378,-0.000288716,0.000261636,2839.25,1
2018-01-29T00:00:00.000+0000,0.00076763,0.004135624,-0.000737316,0.001610277,0.002178813,2853.530029,1
2018-01-30T00:00:00.000+0000,-0.005997112,-0.004763294,-0.006245353,-0.003686448,-0.004759278,2822.429932,0
2018-01-31T00:00:00.000+0000,0.001205767,0.003713124,-0.003626423,0.000792096,0.000212312,2823.810059,1
2018-02-01T00:00:00.000+0000,0.000619382,-0.003249862,0.007231267,0.003679725,-0.000281553,2821.97998,0
2018-02-02T00:00:00.000+0000,-0.011183931,-0.000536653,-0.003930172,0.00216648,-0.009309832,2762.129883,0
2018-02-05T00:00:00.000+0000,-0.020473865,-0.004775949,-0.011198027,-0.007126994,-0.018171985,2648.939941,0
2018-02-06T00:00:00.000+0000,0.009998852,-0.022808936,-0.021023285,-0.014277742,0.007509201,2695.139893,1
2018-02-07T00:00:00.000+0000,-0.000338672,-0.003881399,0.000705402,0.003740752,-0.002177613,2681.659912,0
2018-02-08T00:00:00.000+0000,-0.018404509,0.001830384,0.004897814,0.000993583,-0.016615695,2581,0
2018-02-09T00:00:00.000+0000,0.005973204,-0.013674166,-0.010201911,-0.004200067,0.006438696,2619.550049,1
2018-02-13T00:00:00.000+0000,0.007996588,0.004860731,-0.002810713,0.001423977,0.007134671,2662.939941,1
2018-02-14T00:00:00.000+0000,0.004437171,0.00972994,-0.001854199,-0.001241155,0.005781954,2698.629883,1
2018-02-15T00:00:00.000+0000,0.005321111,0.008453895,0.006334509,0.00499409,0.005210171,2731.199951,1
2018-02-20T00:00:00.000+0000,-0.004079681,-0.003388096,0.009211077,0.002658881,-0.002382156,2716.26001,0
2018-02-21T00:00:00.000+0000,-0.002914431,0.007782797,0.000904504,0.000122084,-0.002393686,2701.330078,0
2018-02-22T00:00:00.000+0000,0.002874948,-0.006489887,-0.004657673,0.000746276,0.000422602,2703.959961,1
2018-02-23T00:00:00.000+0000,0.00600424,0.004207957,0.003112493,0.003392134,0.006905837,2747.300049,1
2018-02-26T00:00:00.000+0000,0.00679776,0.003202672,0.005144016,0.00289972,0.005076224,2779.600098,1
2018-02-27T00:00:00.000+0000,-0.005084572,-0.003181974,0.004606451,0.000931715,-0.005553893,2744.280029,0
2018-02-28T00:00:00.000+0000,-0.006558211,-0.00592843,-0.006283663,-0.002971578,-0.004845774,2713.830078,0
2018-03-01T00:00:00.000+0000,-0.007353333,0.00280033,-0.006818499,-0.00296343,-0.005825611,2677.669922,0
2018-03-02T00:00:00.000+0000,-0.001253388,-0.006494708,-0.010989609,-0.003394281,0.002197003,2691.25,1
2018-03-05T00:00:00.000+0000,0.005918661,-0.010012995,-0.002870725,-0.002311466,0.004764913,2720.939941,1
2018-03-06T00:00:00.000+0000,0.000163377,0.008979137,0.007685172,0.004689521,0.001144532,2728.120117,1
2018-03-07T00:00:00.000+0000,-0.001446787,-0.004489958,-0.003359508,-0.004038177,-0.000210195,2726.800049,0
2018-03-08T00:00:00.000+0000,0.001640325,0.006531866,0.002350769,0.002969314,0.001933978,2738.969971,1
2018-03-09T00:00:00.000+0000,0.007617787,0.004814094,0.002050542,0.001613054,0.007482697,2786.570068,1
2018-03-12T00:00:00.000+0000,-0.002701857,0.008300543,0.00711909,0.00230519,-0.000553637,2783.02002,0
2018-03-13T00:00:00.000+0000,-0.002969637,9.78E-05,0.002857553,-0.001733101,-0.002772497,2765.310059,0
2018-03-14T00:00:00.000+0000,-0.004344454,-0.0022934,-0.003788673,-0.002472536,-0.002493272,2749.47998,0
2018-03-15T00:00:00.000+0000,0.002022048,0.00146323,0.000531346,-0.001079422,-0.000339721,2747.330078,0
2018-03-16T00:00:00.000+0000,0.001270096,-0.000539107,-0.002545806,0.001962537,0.000739168,2752.01001,1
2018-03-19T00:00:00.000+0000,-0.005882118,0.000162497,-0.003936875,0.000702369,-0.006213034,2712.919922,0
2018-03-20T00:00:00.000+0000,0.002048488,0.000498176,-0.002025063,-0.001714893,0.000643064,2716.939941,1
2018-03-22T00:00:00.000+0000,-0.013727585,-0.006642455,0.004265257,0.000172538,-0.01186952,2643.689941,0
2018-03-23T00:00:00.000+0000,-0.007767607,-0.010780191,-0.020049102,-0.008285531,-0.009202616,2588.26001,0
2018-03-26T00:00:00.000+0000,0.012181045,0.003417972,0.00311136,-0.002026405,0.011636938,2658.550049,1
2018-03-27T00:00:00.000+0000,-0.006233244,0.003427675,0.011377678,0.00310185,-0.007568574,2612.620117,0
2018-03-28T00:00:00.000+0000,-0.000169162,-0.01097412,-0.005866275,-0.003263761,-0.001268539,2605,0
2018-03-29T00:00:00.000+0000,0.004613461,0.001023704,0.002630446,-0.002236432,0.005939315,2640.870117,1
2018-04-03T00:00:00.000+0000,-0.001258591,0.001249687,0.002725571,-0.000725785,-0.00436671,2614.449951,0
2018-04-04T00:00:00.000+0000,0.0041533,-0.009623597,0.000555696,0.00034084,0.004994431,2644.689941,1
2018-04-06T00:00:00.000+0000,-0.005974999,0.00477363,0.00502215,0.001714894,-0.006655409,2604.469971,0
2018-04-09T00:00:00.000+0000,0.00084009,0.005561412,0.002224216,0.0013112,0.001446633,2613.159912,1
2018-04-10T00:00:00.000+0000,0.007699323,0.007112642,0.002318913,0.001549124,0.007204337,2656.870117,1
2018-04-11T00:00:00.000+0000,-0.003906215,0.00238155,-0.002141855,0,-0.002406289,2642.189941,0
2018-04-13T00:00:00.000+0000,-0.002185742,-0.000322671,0.002368703,0.000976039,-0.001255458,2656.300049,0
2018-04-16T00:00:00.000+0000,0.00377908,-0.007002852,0.001130969,0.00060797,0.003507508,2677.840088,1
2018-04-17T00:00:00.000+0000,0.003758628,-0.003637317,0.00023981,9.51E-05,0.004605724,2706.389893,1
2018-04-18T00:00:00.000+0000,-0.000676158,0.003188117,0.006130929,0.001607066,0.000360908,2708.639893,1
2018-04-19T00:00:00.000+0000,-0.001462147,0.006040924,0.000645927,0.001463101,-0.002493972,2693.129883,0
2018-04-20T00:00:00.000+0000,-0.003570554,-0.004122379,-0.000566732,-0.000872896,-0.003723284,2670.139893,0
2018-04-23T00:00:00.000+0000,-0.000253056,-0.002346818,-0.001456497,0.000843834,2.44E-05,2670.290039,1
2018-04-24T00:00:00.000+0000,-0.007607899,0.005446916,0.00372136,0.002420517,-0.005850332,2634.560059,0
2018-04-26T00:00:00.000+0000,0.005357668,-0.009003051,0.000808067,-0.000462762,0.005305132,2666.939941,1
2018-04-27T00:00:00.000+0000,-0.000199145,0.003933064,0.002875296,0.002877057,0.000483372,2669.909912,1
2018-05-02T00:00:00.000+0000,-0.006954616,0.006310593,9.49E-05,0.006689506,-0.005605587,2635.669922,0
2018-05-07T00:00:00.000+0000,0.007777915,-0.010437924,-0.000108605,0.002744259,0.0060478,2672.629883,1
2018-05-08T00:00:00.000+0000,5.15E-05,0.005875585,0.000802028,0.000534143,-0.000115382,2671.919922,0
2018-05-09T00:00:00.000+0000,0.003238446,0.001900414,-0.001930042,0.001486474,0.004184709,2697.790039,1
2018-05-10T00:00:00.000+0000,0.003471941,0.003866566,0.001707909,0.00080423,0.00405067,2723.070068,1
2018-05-11T00:00:00.000+0000,0.00160575,0.00438763,0.005015185,3.49E-05,0.000740967,2727.719971,1
2018-05-14T00:00:00.000+0000,0.001191877,0.005808218,0.002044266,0.001297513,0.000383525,2730.129883,1
2018-05-15T00:00:00.000+0000,-0.003379412,-0.005390218,-0.000909581,-0.002535826,-0.002981716,2711.449951,0
2018-05-16T00:00:00.000+0000,0.001097593,-0.00058355,-0.001922564,0.000658079,0.001759909,2722.459961,1
2018-05-17T00:00:00.000+0000,-0.000964541,-0.0023523,0.002309704,-0.000763185,-0.00037186,2720.129883,0
2018-05-18T00:00:00.000+0000,1.95E-05,0.00148188,0.001745773,-0.000441744,-0.001144655,2712.969971,0
2018-05-23T00:00:00.000+0000,0.003007048,-0.005380331,-0.004581337,-0.003564206,0.003240732,2733.290039,1
2018-05-24T00:00:00.000+0000,-0.001311674,0.00134008,-0.004864547,0.000268706,-0.00087956,2727.76001,0
2018-05-25T00:00:00.000+0000,-0.001028149,-0.002440486,0.000266632,-0.000219185,-0.001024936,2721.330078,0
2018-05-29T00:00:00.000+0000,-0.006926298,-0.001471419,-0.001790311,-0.001367041,-0.005051528,2689.860107,0
2018-05-30T00:00:00.000+0000,0.005426934,-0.006137634,-0.006653183,-0.001983874,0.005479005,2724.01001,1
2018-05-31T00:00:00.000+0000,-0.004458387,0.005909353,0.003600469,0.00211154,-0.002998079,2705.27002,0
2018-06-01T00:00:00.000+0000,0.003884618,0.000346937,-0.000596453,-0.001385197,0.004686385,2734.620117,1
2018-06-04T00:00:00.000+0000,0.003135057,0.007134526,0.005925723,0.002454817,0.00194112,2746.870117,1
2018-06-05T00:00:00.000+0000,-0.000240004,0.001335501,0.001227177,-0.002134764,0.000305025,2748.800049,1
2018-06-06T00:00:00.000+0000,0.006024319,0.002307563,0.001657579,0.002049844,0.003704923,2772.350098,1
2018-06-07T00:00:00.000+0000,0.001637956,0.003508198,0.003775064,0.0022585,-0.000310279,2770.370117,0
2018-06-08T00:00:00.000+0000,0.001290553,-0.007708807,-0.002457054,-0.00088789,0.001355446,2779.030029,1
2018-06-12T00:00:00.000+0000,7.21E-05,0.002027271,0.003504073,0.000563946,0.001220369,2786.850098,1
2018-06-13T00:00:00.000+0000,-0.002055023,-0.005309108,0.00166787,-0.002238925,-0.001752055,2775.629883,0
2018-06-14T00:00:00.000+0000,-0.000446371,-0.004046945,-0.004328662,-0.000247911,0.001072056,2782.48999,1
2018-06-15T00:00:00.000+0000,-0.001465859,-0.00186844,0.002155563,0.005330627,-0.000441947,2779.659912,0
2018-06-19T00:00:00.000+0000,-0.006808316,-0.012225755,-0.011033898,0.000251889,-0.002675215,2762.590088,0
2018-06-20T00:00:00.000+0000,-0.000746323,0.003347562,0.005365539,0.004571394,0.000742943,2767.320068,1
2018-06-21T00:00:00.000+0000,-0.003467718,-0.00589136,0.002641556,0.004016572,-0.002764601,2749.76001,0
2018-06-22T00:00:00.000+0000,0.002110993,0.000631775,-0.00338541,-0.000741256,0.000807876,2754.879883,1
2018-06-25T00:00:00.000+0000,-0.005835715,-0.005621443,-0.00346004,-0.000921479,-0.00600183,2717.070068,0
2018-06-26T00:00:00.000+0000,0.000542397,-0.001201164,7.48E-05,-0.001144266,0.000956382,2723.060059,1
2018-06-27T00:00:00.000+0000,-0.002970391,-0.007969301,-0.001367324,-0.000110456,-0.003752993,2699.629883,0
2018-06-28T00:00:00.000+0000,0.001769414,0.002155078,-2.69E-05,0.001055012,0.002675115,2716.310059,1
2018-06-29T00:00:00.000+0000,0.000991691,0.006921186,0.000664848,-0.001110234,0.000329245,2718.370117,1
2018-07-03T00:00:00.000+0000,-0.001731755,-0.006186486,-0.010224372,0.000903568,-0.000823582,2713.219971,0
2018-07-05T00:00:00.000+0000,0.00325591,-0.005565529,-0.004781696,6.90E-06,0.003727922,2736.610107,1
2018-07-06T00:00:00.000+0000,0.001774794,0.002052867,0.004833555,0.003622993,0.003667842,2759.820068,1
2018-07-09T00:00:00.000+0000,0.005647574,0.005681779,0.005231353,0.000730512,0.003814969,2784.169922,1
2018-07-10T00:00:00.000+0000,0.002500584,-9.46E-05,0.002840619,-0.001612911,0.001505807,2793.840088,1
2018-07-11T00:00:00.000+0000,-0.003837264,-0.005647431,-0.005209728,-0.002926654,-0.003091954,2774.02002,0
2018-07-12T00:00:00.000+0000,0.00392841,0.002586857,0.005034978,0.003405683,0.003783135,2798.290039,1
2018-07-13T00:00:00.000+0000,0.001643806,0.000679701,0.007940112,0.000143612,0.000468454,2801.310059,1
2018-07-16T00:00:00.000+0000,0.000779542,0.000216454,0,-0.001726391,-0.000446743,2798.429932,0
2018-07-17T00:00:00.000+0000,0.000961135,-0.005481923,0.001917829,-0.002637103,0.001722336,2809.550049,1
2018-07-18T00:00:00.000+0000,0.001370544,-0.000991407,0.00184882,0.002801812,0.000937287,2815.620117,1
2018-07-19T00:00:00.000+0000,-0.002329243,-0.001649034,-0.00056261,0.001773591,-0.001720165,2804.48999,0
2018-07-20T00:00:00.000+0000,-0.000110576,0.003299523,-0.001276232,0.001528096,-0.000412101,2801.830078,0
2018-07-23T00:00:00.000+0000,-0.000239762,0.000486557,-0.005795651,-0.003919694,0.000797522,2806.97998,1
2018-07-24T00:00:00.000+0000,0.003414013,0.00620262,0.002195104,0.002405279,0.002071376,2820.399902,1
2018-07-25T00:00:00.000+0000,0.002952007,0.003896677,0.001997424,-0.000923529,0.003934897,2846.070068,1
2018-07-26T00:00:00.000+0000,0.001926247,-0.002103808,-0.000526153,-0.000280875,-0.00131891,2837.439941,0
2018-07-27T00:00:00.000+0000,-0.00129509,0.000349012,0.002413685,0.003677961,-0.002859323,2818.820068,0
2018-07-30T00:00:00.000+0000,-0.002468135,-0.001074063,-0.003222566,-0.001545196,-0.002506222,2802.600098,0
2018-07-31T00:00:00.000+0000,0.001855602,-0.002274993,0.000171044,-0.000177306,0.002116246,2816.290039,1
2018-08-01T00:00:00.000+0000,-0.001392666,-0.003696768,0.003700187,-0.000279794,-0.000452054,2813.360107,0
2018-08-02T00:00:00.000+0000,-0.000131337,-0.009703193,-0.004494094,-0.002354604,0.002134275,2827.219971,1
2018-08-03T00:00:00.000+0000,0.002333059,-0.000599648,0.000243973,-8.93E-05,0.002012274,2840.350098,1
2018-08-06T00:00:00.000+0000,0.000674894,0.002241917,-0.000344472,0.002232184,0.00153392,2850.399902,1
2018-08-07T00:00:00.000+0000,0.002152837,0.006650982,0.002988629,-0.001244783,0.001224798,2858.449951,1
2018-08-08T00:00:00.000+0000,-0.000765936,0.001691819,-0.000353319,0.000964673,-0.000113965,2857.699951,0
2018-08-09T00:00:00.000+0000,-0.001266845,0.003783816,-0.000881591,0.001956958,-0.000626563,2853.580078,0
2018-08-10T00:00:00.000+0000,-0.003351326,-0.003669304,-0.005810041,-0.001144478,-0.003100564,2833.280029,0
2018-08-13T00:00:00.000+0000,-0.002157533,-0.00663449,-0.008668381,-0.001742908,-0.001743274,2821.929932,0
2018-08-14T00:00:00.000+0000,0.001930648,-0.002864253,0.009796567,0.003064242,0.002765991,2839.959961,1
2018-08-15T00:00:00.000+0000,-0.002366909,-0.006771078,-0.002960121,0.002001533,-0.003314192,2818.370117,0
2018-08-16T00:00:00.000+0000,0.006787041,-0.003567496,-0.000238327,-0.000209904,0.003425808,2840.689941,1
2018-08-17T00:00:00.000+0000,0.001875091,0.001812706,0.001530436,0.000920094,0.001440818,2850.129883,1
2018-08-20T00:00:00.000+0000,0.001509394,0.00609495,-0.001394233,0.000601056,0.001053197,2857.050049,1
2018-08-21T00:00:00.000+0000,0.001070975,0.002428717,0.000405375,-0.003530462,0.000897426,2862.959961,1
2018-08-22T00:00:00.000+0000,-0.001494199,0.002726671,0.002782553,-0.000626426,-0.00017295,2861.820068,0
2018-08-23T00:00:00.000+0000,-0.001294996,-0.002137556,0.000936414,-0.000920831,-0.000735128,2856.97998,0
2018-08-24T00:00:00.000+0000,0.002251686,-0.001857255,0.003684689,-0.000163901,0.002683812,2874.689941,1
2018-08-27T00:00:00.000+0000,0.004344507,0.009306816,0.003785559,0.001581871,0.003318506,2896.73999,1
2018-08-28T00:00:00.000+0000,0.000239656,0.001232555,0.00026336,0.00220632,0.00011693,2897.52002,1
2018-08-29T00:00:00.000+0000,0.001007764,0.000991794,0.000661024,0.002928909,0.002469069,2914.040039,1
2018-08-30T00:00:00.000+0000,-0.002294348,-0.003874542,0.000404284,0.000235344,-0.001928342,2901.129883,0
2018-08-31T00:00:00.000+0000,-0.000369487,-0.004269172,-8.26E-05,-0.002203789,5.84E-05,2901.52002,1
2018-09-04T00:00:00.000+0000,-0.000206449,0.001318375,-0.003207511,-0.001957026,-0.000719058,2896.719971,0
2018-09-05T00:00:00.000+0000,0.00037652,-0.011475847,-0.002226649,-0.004070849,-0.001219092,2888.600098,0
2018-09-06T00:00:00.000+0000,0.000348949,-0.004309914,-0.001790239,-0.004919351,-0.00158908,2878.050049,0
2018-09-07T00:00:00.000+0000,-0.001327337,-2.17E-05,-0.003507317,-0.001075322,-0.000962309,2871.679932,0
2018-09-10T00:00:00.000+0000,-0.000997688,-0.005836145,0.001283621,-0.000180611,0.000823435,2877.129883,1
2018-09-11T00:00:00.000+0000,0.001910368,-0.003125945,0.005623806,0.002625728,0.001621163,2887.889893,1
2018-09-12T00:00:00.000+0000,0.000465622,-0.001275894,-0.001152766,-0.000255654,0.000154873,2888.919922,1
2018-09-13T00:00:00.000+0000,0.002449788,0.01089793,0.00414376,-0.003051635,0.002288016,2904.179932,1
2018-09-14T00:00:00.000+0000,0.000144149,0.004349626,0.005170993,0.002526058,0.000119624,2904.97998,1
2018-09-18T00:00:00.000+0000,0.001529781,-0.003223012,0.006085127,-0.000470774,-0.000100165,2904.310059,0
2018-09-19T00:00:00.000+0000,0.002619643,0.005143959,0.004647597,0.001900787,0.000543949,2907.949951,1
2018-09-20T00:00:00.000+0000,0.004112286,0.001112553,4.42E-05,-0.00138849,0.003391846,2930.75,1
2018-09-21T00:00:00.000+0000,0.00140729,0.007457535,0.003562442,0.001967433,-0.000160081,2929.669922,0
2018-09-26T00:00:00.000+0000,-0.005856548,-0.002129189,0.002971105,0.000165266,-0.00352757,2905.969971,0
2018-09-27T00:00:00.000+0000,0.0008986,-0.001582867,-0.004304775,-0.000585623,0.001198425,2914,1
2018-09-28T00:00:00.000+0000,0.000301814,0.001140029,0.005860537,0.001802582,-2.98E-06,2913.97998,0
2018-10-02T00:00:00.000+0000,0.005150167,-0.010473555,0.002702848,-0.0055068,0.001406126,2923.429932,1
2018-10-04T00:00:00.000+0000,-0.002382202,-0.008120685,-0.005311024,0.003331772,-0.003253634,2901.610107,0
2018-10-05T00:00:00.000+0000,-0.002952826,-0.000837605,-0.003490035,0.000496547,-0.002407431,2885.570068,0
2018-10-09T00:00:00.000+0000,-0.000270715,-0.006581551,-0.005777983,-0.010153043,-0.000787856,2880.340088,0
2018-10-10T00:00:00.000+0000,-0.013887941,0.000334394,0.00067764,0.000585189,-0.014512553,2785.679932,0
2018-10-11T00:00:00.000+0000,-0.009361801,-0.015643572,-0.017246701,-0.012168015,-0.009027931,2728.370117,0
2018-10-12T00:00:00.000+0000,0.00494965,0.009101954,0.001990932,0.000948209,0.00612626,2767.129883,1
2018-10-15T00:00:00.000+0000,-0.001535588,-0.006041302,-0.0081781,-0.004257759,-0.002572101,2750.790039,0
2018-10-16T00:00:00.000+0000,0.009322252,0.000293456,0.00538633,0.002170407,0.0092365,2809.919922,1
2018-10-18T00:00:00.000+0000,-0.007110915,-0.000131507,0.002092729,0.005221194,-0.00640549,2768.780029,0
2018-10-19T00:00:00.000+0000,0.001108995,0.001819206,-0.002423356,-0.000524354,-0.000156882,2767.780029,0
2018-10-22T00:00:00.000+0000,-0.00217191,0.009939368,0.001591855,-0.002638403,-0.001871287,2755.879883,0
2018-10-23T00:00:00.000+0000,-0.002166462,-0.013605143,-0.011757722,-0.004455257,-0.002400379,2740.689941,0
2018-10-24T00:00:00.000+0000,-0.010610516,-0.001661281,0.001583489,-0.001346258,-0.013615468,2656.100098,0
2018-10-25T00:00:00.000+0000,0.007029246,-0.004413812,-0.016477341,-0.012413506,0.008014348,2705.570068,1
2018-10-26T00:00:00.000+0000,-0.005180174,-0.004836933,-0.001721307,7.55E-06,-0.007591093,2658.689941,0
2018-10-29T00:00:00.000+0000,-0.004338287,0.001655614,-0.000713979,0.004067743,-0.002858182,2641.25,0
2018-10-30T00:00:00.000+0000,0.00760373,-0.003982894,0.006268571,0.005500345,0.006751248,2682.629883,1
2018-10-31T00:00:00.000+0000,0.004189505,0.006907472,0.00927483,0.00186948,0.004687288,2711.73999,1
2018-11-01T00:00:00.000+0000,0.004557964,0.007520167,-0.004637178,0.000924413,0.004561177,2740.370117,1
2018-11-02T00:00:00.000+0000,-0.001884777,0.017914905,0.010993747,0.000724934,-0.002752003,2723.060059,0
2018-11-05T00:00:00.000+0000,0.003267876,-0.009146059,-0.006782161,-0.002274067,0.002425402,2738.310059,1
2018-11-06T00:00:00.000+0000,0.002946104,0.003113102,0.004905523,0.003946357,0.002709905,2755.449951,1
2018-11-07T00:00:00.000+0000,0.009141145,0.000444169,-0.001216462,0.001694874,0.009114573,2813.889893,1
2018-11-08T00:00:00.000+0000,0.000181108,0.001327232,0.007816823,0.002454193,-0.001090978,2806.830078,0
2018-11-09T00:00:00.000+0000,-0.003361145,-0.010488015,-0.004595078,-0.000353873,-0.00401357,2781.01001,0
2018-11-12T00:00:00.000+0000,-0.010180138,0.000529947,0.000382999,0.001168889,-0.008641657,2726.219971,0
2018-11-13T00:00:00.000+0000,-0.001725903,0.002697173,-0.009051883,-0.007603207,-0.000644067,2722.179932,0
2018-11-14T00:00:00.000+0000,-0.003552363,-0.00233729,0.00071547,-0.007417845,-0.003298983,2701.580078,0
2018-11-15T00:00:00.000+0000,0.003600095,0.007533713,-0.000852894,0.000216291,0.004576609,2730.199951,1
2018-11-16T00:00:00.000+0000,0.002123423,0.001332107,-0.002462502,-0.000178997,0.000964498,2736.27002,1
2018-11-19T00:00:00.000+0000,-0.006816851,0.003114882,0.002811751,-0.002723414,-0.007288834,2690.72998,0
2018-11-20T00:00:00.000+0000,-0.009686265,-0.008844846,-0.004763629,-0.002046269,-0.007955404,2641.889893,0
